# Metrics for NVIDIA GeForce RTX 5090
# Total: 3534
#----------------------------------------------------------------------------------------------------
# Metric Name                                                            Type            Unit           
#----------------------------------------------------------------------------------------------------
syslts__t_requests_srcunit_l1_aperture_sysmem_op_red_lookup_miss       Counter         #              
syslts__t_requests_srcunit_l1_aperture_sysmem_op_write                 Counter         #              
syslts__t_requests_srcunit_l1_aperture_sysmem_op_write_lookup_hit      Counter         #              
syslts__t_requests_srcunit_l1_aperture_sysmem_op_write_lookup_miss     Counter         #              
syslts__t_requests_srcunit_l1_evict_first                              Counter         #              
syslts__t_requests_srcunit_l1_evict_first_lookup_hit                   Counter         #              
syslts__t_requests_srcunit_l1_evict_first_lookup_miss                  Counter         #              
syslts__t_requests_srcunit_l1_evict_last                               Counter         #              
syslts__t_requests_srcunit_l1_evict_last_lookup_hit                    Counter         #              
syslts__t_requests_srcunit_l1_evict_last_lookup_miss                   Counter         #              
syslts__t_requests_srcunit_l1_evict_normal                             Counter         #              
syslts__t_requests_srcunit_l1_evict_normal_demote                      Counter         #              
syslts__t_requests_srcunit_l1_evict_normal_demote_lookup_hit           Counter         #              
syslts__t_requests_srcunit_l1_evict_normal_demote_lookup_miss          Counter         #              
syslts__t_requests_srcunit_l1_evict_normal_lookup_hit                  Counter         #              
syslts__t_requests_srcunit_l1_evict_normal_lookup_miss                 Counter         #              
syslts__t_requests_srcunit_l1_lookup_hit                               Counter         #              
syslts__t_requests_srcunit_l1_lookup_miss                              Counter         #              
syslts__t_requests_srcunit_l1_op_atom                                  Counter         #              
syslts__t_requests_srcunit_l1_op_atom_dot_alu                          Counter         #              
syslts__t_requests_srcunit_l1_op_atom_dot_alu_lookup_hit               Counter         #              
syslts__t_requests_srcunit_l1_op_atom_dot_cas                          Counter         #              
syslts__t_requests_srcunit_l1_op_atom_dot_cas_lookup_hit               Counter         #              
syslts__t_requests_srcunit_l1_op_atom_evict_first                      Counter         #              
syslts__t_requests_srcunit_l1_op_atom_evict_first_lookup_hit           Counter         #              
syslts__t_requests_srcunit_l1_op_atom_evict_first_lookup_miss          Counter         #              
syslts__t_requests_srcunit_l1_op_atom_evict_last                       Counter         #              
syslts__t_requests_srcunit_l1_op_atom_evict_last_lookup_hit            Counter         #              
syslts__t_requests_srcunit_l1_op_atom_evict_last_lookup_miss           Counter         #              
syslts__t_requests_srcunit_l1_op_atom_evict_normal                     Counter         #              
syslts__t_requests_srcunit_l1_op_atom_evict_normal_demote              Counter         #              
syslts__t_requests_srcunit_l1_op_atom_evict_normal_demote_lookup_hit   Counter         #              
syslts__t_requests_srcunit_l1_op_atom_evict_normal_demote_lookup_miss  Counter         #              
syslts__t_requests_srcunit_l1_op_atom_evict_normal_lookup_hit          Counter         #              
syslts__t_requests_srcunit_l1_op_atom_evict_normal_lookup_miss         Counter         #              
syslts__t_requests_srcunit_l1_op_atom_lookup_hit                       Counter         #              
syslts__t_requests_srcunit_l1_op_atom_lookup_miss                      Counter         #              
syslts__t_requests_srcunit_l1_op_membar                                Counter         #              
syslts__t_requests_srcunit_l1_op_membar_evict_first                    Counter         #              
syslts__t_requests_srcunit_l1_op_membar_evict_first_lookup_hit         Counter         #              
syslts__t_requests_srcunit_l1_op_membar_evict_first_lookup_miss        Counter         #              
syslts__t_requests_srcunit_l1_op_membar_evict_last                     Counter         #              
syslts__t_requests_srcunit_l1_op_membar_evict_last_lookup_hit          Counter         #              
syslts__t_requests_srcunit_l1_op_membar_evict_last_lookup_miss         Counter         #              
syslts__t_requests_srcunit_l1_op_membar_evict_normal                   Counter         #              
syslts__t_requests_srcunit_l1_op_membar_evict_normal_demote            Counter         #              
syslts__t_requests_srcunit_l1_op_membar_evict_normal_demote_lookup_hit Counter         #              
syslts__t_requests_srcunit_l1_op_membar_evict_normal_demote_lookup_miss Counter         #              
syslts__t_requests_srcunit_l1_op_membar_evict_normal_lookup_hit        Counter         #              
syslts__t_requests_srcunit_l1_op_membar_evict_normal_lookup_miss       Counter         #              
syslts__t_requests_srcunit_l1_op_membar_lookup_hit                     Counter         #              
syslts__t_requests_srcunit_l1_op_membar_lookup_miss                    Counter         #              
syslts__t_requests_srcunit_l1_op_read                                  Counter         #              
syslts__t_requests_srcunit_l1_op_read_evict_first                      Counter         #              
syslts__t_requests_srcunit_l1_op_read_evict_first_lookup_hit           Counter         #              
syslts__t_requests_srcunit_l1_op_read_evict_first_lookup_miss          Counter         #              
syslts__t_requests_srcunit_l1_op_read_evict_last                       Counter         #              
syslts__t_requests_srcunit_l1_op_read_evict_last_lookup_hit            Counter         #              
syslts__t_requests_srcunit_l1_op_read_evict_last_lookup_miss           Counter         #              
syslts__t_requests_srcunit_l1_op_read_evict_normal                     Counter         #              
syslts__t_requests_srcunit_l1_op_read_evict_normal_demote              Counter         #              
syslts__t_requests_srcunit_l1_op_read_evict_normal_demote_lookup_hit   Counter         #              
syslts__t_requests_srcunit_l1_op_read_evict_normal_demote_lookup_miss  Counter         #              
syslts__t_requests_srcunit_l1_op_read_evict_normal_lookup_hit          Counter         #              
syslts__t_requests_srcunit_l1_op_read_evict_normal_lookup_miss         Counter         #              
syslts__t_requests_srcunit_l1_op_read_lookup_hit                       Counter         #              
syslts__t_requests_srcunit_l1_op_read_lookup_miss                      Counter         #              
syslts__t_requests_srcunit_l1_op_red                                   Counter         #              
syslts__t_requests_srcunit_l1_op_red_lookup_hit                        Counter         #              
syslts__t_requests_srcunit_l1_op_red_lookup_miss                       Counter         #              
syslts__t_requests_srcunit_l1_op_write                                 Counter         #              
syslts__t_requests_srcunit_l1_op_write_evict_first                     Counter         #              
syslts__t_requests_srcunit_l1_op_write_evict_first_lookup_hit          Counter         #              
syslts__t_requests_srcunit_l1_op_write_evict_first_lookup_miss         Counter         #              
syslts__t_requests_srcunit_l1_op_write_evict_last                      Counter         #              
syslts__t_requests_srcunit_l1_op_write_evict_last_lookup_hit           Counter         #              
syslts__t_requests_srcunit_l1_op_write_evict_last_lookup_miss          Counter         #              
syslts__t_requests_srcunit_l1_op_write_evict_normal                    Counter         #              
syslts__t_requests_srcunit_l1_op_write_evict_normal_demote             Counter         #              
syslts__t_requests_srcunit_l1_op_write_evict_normal_demote_lookup_hit  Counter         #              
syslts__t_requests_srcunit_l1_op_write_evict_normal_demote_lookup_miss Counter         #              
syslts__t_requests_srcunit_l1_op_write_evict_normal_lookup_hit         Counter         #              
syslts__t_requests_srcunit_l1_op_write_evict_normal_lookup_miss        Counter         #              
syslts__t_requests_srcunit_l1_op_write_lookup_hit                      Counter         #              
syslts__t_requests_srcunit_l1_op_write_lookup_miss                     Counter         #              
syslts__t_requests_srcunit_tex                                         Counter         #              
syslts__t_requests_srcunit_tex_aperture_peer                           Counter         #              
syslts__t_requests_srcunit_tex_aperture_peer_evict_first               Counter         #              
syslts__t_requests_srcunit_tex_aperture_peer_evict_first_lookup_hit    Counter         #              
syslts__t_requests_srcunit_tex_aperture_peer_evict_first_lookup_miss   Counter         #              
syslts__t_requests_srcunit_tex_aperture_peer_evict_last                Counter         #              
syslts__t_requests_srcunit_tex_aperture_peer_evict_last_lookup_hit     Counter         #              
syslts__t_requests_srcunit_tex_aperture_peer_evict_last_lookup_miss    Counter         #              
syslts__t_requests_srcunit_tex_aperture_peer_evict_normal              Counter         #              
syslts__t_requests_srcunit_tex_aperture_peer_evict_normal_demote       Counter         #              
syslts__t_requests_srcunit_tex_aperture_peer_evict_normal_demote_lookup_hit Counter         #              
syslts__t_requests_srcunit_tex_aperture_peer_evict_normal_demote_lookup_miss Counter         #              
syslts__t_requests_srcunit_tex_aperture_peer_evict_normal_lookup_hit   Counter         #              
syslts__t_requests_srcunit_tex_aperture_peer_evict_normal_lookup_miss  Counter         #              
syslts__t_requests_srcunit_tex_aperture_peer_lookup_hit                Counter         #              
syslts__t_requests_srcunit_tex_aperture_peer_lookup_miss               Counter         #              
syslts__t_requests_srcunit_tex_aperture_peer_op_atom                   Counter         #              
syslts__t_requests_srcunit_tex_aperture_peer_op_atom_dot_alu           Counter         #              
syslts__t_requests_srcunit_tex_aperture_peer_op_atom_dot_alu_lookup_hit Counter         #              
syslts__t_requests_srcunit_tex_aperture_peer_op_atom_dot_cas           Counter         #              
syslts__t_requests_srcunit_tex_aperture_peer_op_atom_dot_cas_lookup_hit Counter         #              
syslts__t_requests_srcunit_tex_aperture_peer_op_atom_lookup_hit        Counter         #              
syslts__t_requests_srcunit_tex_aperture_peer_op_atom_lookup_miss       Counter         #              
syslts__t_requests_srcunit_tex_aperture_peer_op_membar                 Counter         #              
syslts__t_requests_srcunit_tex_aperture_peer_op_membar_lookup_hit      Counter         #              
syslts__t_requests_srcunit_tex_aperture_peer_op_membar_lookup_miss     Counter         #              
syslts__t_requests_srcunit_tex_aperture_peer_op_read                   Counter         #              
syslts__t_requests_srcunit_tex_aperture_peer_op_read_lookup_hit        Counter         #              
syslts__t_requests_srcunit_tex_aperture_peer_op_read_lookup_miss       Counter         #              
syslts__t_requests_srcunit_tex_aperture_peer_op_red                    Counter         #              
syslts__t_requests_srcunit_tex_aperture_peer_op_red_lookup_hit         Counter         #              
syslts__t_requests_srcunit_tex_aperture_peer_op_red_lookup_miss        Counter         #              
syslts__t_requests_srcunit_tex_aperture_peer_op_write                  Counter         #              
syslts__t_requests_srcunit_tex_aperture_peer_op_write_lookup_hit       Counter         #              
syslts__t_requests_srcunit_tex_aperture_peer_op_write_lookup_miss      Counter         #              
syslts__t_requests_srcunit_tex_aperture_sysmem                         Counter         #              
syslts__t_requests_srcunit_tex_aperture_sysmem_evict_first             Counter         #              
syslts__t_requests_srcunit_tex_aperture_sysmem_evict_first_lookup_hit  Counter         #              
syslts__t_requests_srcunit_tex_aperture_sysmem_evict_first_lookup_miss Counter         #              
syslts__t_requests_srcunit_tex_aperture_sysmem_evict_last              Counter         #              
syslts__t_requests_srcunit_tex_aperture_sysmem_evict_last_lookup_hit   Counter         #              
syslts__t_requests_srcunit_tex_aperture_sysmem_evict_last_lookup_miss  Counter         #              
syslts__t_requests_srcunit_tex_aperture_sysmem_evict_normal            Counter         #              
syslts__t_requests_srcunit_tex_aperture_sysmem_evict_normal_demote     Counter         #              
syslts__t_requests_srcunit_tex_aperture_sysmem_evict_normal_demote_lookup_hit Counter         #              
syslts__t_requests_srcunit_tex_aperture_sysmem_evict_normal_demote_lookup_miss Counter         #              
syslts__t_requests_srcunit_tex_aperture_sysmem_evict_normal_lookup_hit Counter         #              
syslts__t_requests_srcunit_tex_aperture_sysmem_evict_normal_lookup_miss Counter         #              
syslts__t_requests_srcunit_tex_aperture_sysmem_lookup_hit              Counter         #              
syslts__t_requests_srcunit_tex_aperture_sysmem_lookup_miss             Counter         #              
syslts__t_requests_srcunit_tex_aperture_sysmem_op_atom                 Counter         #              
syslts__t_requests_srcunit_tex_aperture_sysmem_op_atom_dot_alu         Counter         #              
syslts__t_requests_srcunit_tex_aperture_sysmem_op_atom_dot_alu_lookup_hit Counter         #              
syslts__t_requests_srcunit_tex_aperture_sysmem_op_atom_dot_cas         Counter         #              
syslts__t_requests_srcunit_tex_aperture_sysmem_op_atom_dot_cas_lookup_hit Counter         #              
syslts__t_requests_srcunit_tex_aperture_sysmem_op_atom_lookup_hit      Counter         #              
syslts__t_requests_srcunit_tex_aperture_sysmem_op_atom_lookup_miss     Counter         #              
syslts__t_requests_srcunit_tex_aperture_sysmem_op_membar               Counter         #              
syslts__t_requests_srcunit_tex_aperture_sysmem_op_membar_lookup_hit    Counter         #              
syslts__t_requests_srcunit_tex_aperture_sysmem_op_membar_lookup_miss   Counter         #              
syslts__t_requests_srcunit_tex_aperture_sysmem_op_read                 Counter         #              
syslts__t_requests_srcunit_tex_aperture_sysmem_op_read_lookup_hit      Counter         #              
syslts__t_requests_srcunit_tex_aperture_sysmem_op_read_lookup_miss     Counter         #              
syslts__t_requests_srcunit_tex_aperture_sysmem_op_red                  Counter         #              
syslts__t_requests_srcunit_tex_aperture_sysmem_op_red_lookup_hit       Counter         #              
syslts__t_requests_srcunit_tex_aperture_sysmem_op_red_lookup_miss      Counter         #              
syslts__t_requests_srcunit_tex_aperture_sysmem_op_write                Counter         #              
syslts__t_requests_srcunit_tex_aperture_sysmem_op_write_lookup_hit     Counter         #              
syslts__t_requests_srcunit_tex_aperture_sysmem_op_write_lookup_miss    Counter         #              
syslts__t_requests_srcunit_tex_evict_first                             Counter         #              
syslts__t_requests_srcunit_tex_evict_first_lookup_hit                  Counter         #              
syslts__t_requests_srcunit_tex_evict_first_lookup_miss                 Counter         #              
syslts__t_requests_srcunit_tex_evict_last                              Counter         #              
syslts__t_requests_srcunit_tex_evict_last_lookup_hit                   Counter         #              
syslts__t_requests_srcunit_tex_evict_last_lookup_miss                  Counter         #              
syslts__t_requests_srcunit_tex_evict_normal                            Counter         #              
syslts__t_requests_srcunit_tex_evict_normal_demote                     Counter         #              
syslts__t_requests_srcunit_tex_evict_normal_demote_lookup_hit          Counter         #              
syslts__t_requests_srcunit_tex_evict_normal_demote_lookup_miss         Counter         #              
syslts__t_requests_srcunit_tex_evict_normal_lookup_hit                 Counter         #              
syslts__t_requests_srcunit_tex_evict_normal_lookup_miss                Counter         #              
syslts__t_requests_srcunit_tex_lookup_hit                              Counter         #              
syslts__t_requests_srcunit_tex_lookup_miss                             Counter         #              
syslts__t_requests_srcunit_tex_op_atom                                 Counter         #              
syslts__t_requests_srcunit_tex_op_atom_dot_alu                         Counter         #              
syslts__t_requests_srcunit_tex_op_atom_dot_alu_lookup_hit              Counter         #              
syslts__t_requests_srcunit_tex_op_atom_dot_cas                         Counter         #              
syslts__t_requests_srcunit_tex_op_atom_dot_cas_lookup_hit              Counter         #              
syslts__t_requests_srcunit_tex_op_atom_evict_first                     Counter         #              
syslts__t_requests_srcunit_tex_op_atom_evict_first_lookup_hit          Counter         #              
syslts__t_requests_srcunit_tex_op_atom_evict_first_lookup_miss         Counter         #              
syslts__t_requests_srcunit_tex_op_atom_evict_last                      Counter         #              
syslts__t_requests_srcunit_tex_op_atom_evict_last_lookup_hit           Counter         #              
syslts__t_requests_srcunit_tex_op_atom_evict_last_lookup_miss          Counter         #              
syslts__t_requests_srcunit_tex_op_atom_evict_normal                    Counter         #              
syslts__t_requests_srcunit_tex_op_atom_evict_normal_demote             Counter         #              
syslts__t_requests_srcunit_tex_op_atom_evict_normal_demote_lookup_hit  Counter         #              
syslts__t_requests_srcunit_tex_op_atom_evict_normal_demote_lookup_miss Counter         #              
syslts__t_requests_srcunit_tex_op_atom_evict_normal_lookup_hit         Counter         #              
syslts__t_requests_srcunit_tex_op_atom_evict_normal_lookup_miss        Counter         #              
syslts__t_requests_srcunit_tex_op_atom_lookup_hit                      Counter         #              
syslts__t_requests_srcunit_tex_op_atom_lookup_miss                     Counter         #              
syslts__t_requests_srcunit_tex_op_membar                               Counter         #              
syslts__t_requests_srcunit_tex_op_membar_evict_first                   Counter         #              
syslts__t_requests_srcunit_tex_op_membar_evict_first_lookup_hit        Counter         #              
syslts__t_requests_srcunit_tex_op_membar_evict_first_lookup_miss       Counter         #              
syslts__t_requests_srcunit_tex_op_membar_evict_last                    Counter         #              
syslts__t_requests_srcunit_tex_op_membar_evict_last_lookup_hit         Counter         #              
syslts__t_requests_srcunit_tex_op_membar_evict_last_lookup_miss        Counter         #              
syslts__t_requests_srcunit_tex_op_membar_evict_normal                  Counter         #              
syslts__t_requests_srcunit_tex_op_membar_evict_normal_demote           Counter         #              
syslts__t_requests_srcunit_tex_op_membar_evict_normal_demote_lookup_hit Counter         #              
syslts__t_requests_srcunit_tex_op_membar_evict_normal_demote_lookup_miss Counter         #              
syslts__t_requests_srcunit_tex_op_membar_evict_normal_lookup_hit       Counter         #              
syslts__t_requests_srcunit_tex_op_membar_evict_normal_lookup_miss      Counter         #              
syslts__t_requests_srcunit_tex_op_membar_lookup_hit                    Counter         #              
syslts__t_requests_srcunit_tex_op_membar_lookup_miss                   Counter         #              
syslts__t_requests_srcunit_tex_op_read                                 Counter         #              
syslts__t_requests_srcunit_tex_op_read_evict_first                     Counter         #              
syslts__t_requests_srcunit_tex_op_read_evict_first_lookup_hit          Counter         #              
syslts__t_requests_srcunit_tex_op_read_evict_first_lookup_miss         Counter         #              
syslts__t_requests_srcunit_tex_op_read_evict_last                      Counter         #              
syslts__t_requests_srcunit_tex_op_read_evict_last_lookup_hit           Counter         #              
syslts__t_requests_srcunit_tex_op_read_evict_last_lookup_miss          Counter         #              
syslts__t_requests_srcunit_tex_op_read_evict_normal                    Counter         #              
syslts__t_requests_srcunit_tex_op_read_evict_normal_demote             Counter         #              
syslts__t_requests_srcunit_tex_op_read_evict_normal_demote_lookup_hit  Counter         #              
syslts__t_requests_srcunit_tex_op_read_evict_normal_demote_lookup_miss Counter         #              
syslts__t_requests_srcunit_tex_op_read_evict_normal_lookup_hit         Counter         #              
syslts__t_requests_srcunit_tex_op_read_evict_normal_lookup_miss        Counter         #              
syslts__t_requests_srcunit_tex_op_read_lookup_hit                      Counter         #              
syslts__t_requests_srcunit_tex_op_read_lookup_miss                     Counter         #              
syslts__t_requests_srcunit_tex_op_red                                  Counter         #              
syslts__t_requests_srcunit_tex_op_red_lookup_hit                       Counter         #              
syslts__t_requests_srcunit_tex_op_red_lookup_miss                      Counter         #              
syslts__t_requests_srcunit_tex_op_write                                Counter         #              
syslts__t_requests_srcunit_tex_op_write_evict_first                    Counter         #              
syslts__t_requests_srcunit_tex_op_write_evict_first_lookup_hit         Counter         #              
syslts__t_requests_srcunit_tex_op_write_evict_first_lookup_miss        Counter         #              
syslts__t_requests_srcunit_tex_op_write_evict_last                     Counter         #              
syslts__t_requests_srcunit_tex_op_write_evict_last_lookup_hit          Counter         #              
syslts__t_requests_srcunit_tex_op_write_evict_last_lookup_miss         Counter         #              
syslts__t_requests_srcunit_tex_op_write_evict_normal                   Counter         #              
syslts__t_requests_srcunit_tex_op_write_evict_normal_demote            Counter         #              
syslts__t_requests_srcunit_tex_op_write_evict_normal_demote_lookup_hit Counter         #              
syslts__t_requests_srcunit_tex_op_write_evict_normal_demote_lookup_miss Counter         #              
syslts__t_requests_srcunit_tex_op_write_evict_normal_lookup_hit        Counter         #              
syslts__t_requests_srcunit_tex_op_write_evict_normal_lookup_miss       Counter         #              
syslts__t_requests_srcunit_tex_op_write_lookup_hit                     Counter         #              
syslts__t_requests_srcunit_tex_op_write_lookup_miss                    Counter         #              
syslts__t_sector_hit_rate                                              Ratio           proportion     
syslts__t_sector_op_atom_dot_alu_hit_rate                              Ratio           #              
syslts__t_sector_op_atom_dot_cas_hit_rate                              Ratio           #              
syslts__t_sector_op_atom_hit_rate                                      Ratio           #              
syslts__t_sector_op_read_hit_rate                                      Ratio           #              
syslts__t_sector_op_red_hit_rate                                       Ratio           #              
syslts__t_sector_op_write_hit_rate                                     Ratio           #              
syslts__t_sectors                                                      Counter         #              
syslts__t_sectors_aperture_peer                                        Counter         #              
syslts__t_sectors_aperture_peer_evict_first                            Counter         #              
syslts__t_sectors_aperture_peer_evict_first_lookup_hit                 Counter         #              
syslts__t_sectors_aperture_peer_evict_first_lookup_miss                Counter         #              
syslts__t_sectors_aperture_peer_evict_last                             Counter         #              
syslts__t_sectors_aperture_peer_evict_last_lookup_hit                  Counter         #              
syslts__t_sectors_aperture_peer_evict_last_lookup_miss                 Counter         #              
syslts__t_sectors_aperture_peer_evict_normal                           Counter         #              
syslts__t_sectors_aperture_peer_evict_normal_demote                    Counter         #              
syslts__t_sectors_aperture_peer_evict_normal_demote_lookup_hit         Counter         #              
syslts__t_sectors_aperture_peer_evict_normal_demote_lookup_miss        Counter         #              
syslts__t_sectors_aperture_peer_evict_normal_lookup_hit                Counter         #              
syslts__t_sectors_aperture_peer_evict_normal_lookup_miss               Counter         #              
syslts__t_sectors_aperture_peer_lookup_hit                             Counter         #              
syslts__t_sectors_aperture_peer_lookup_miss                            Counter         #              
syslts__t_sectors_aperture_peer_op_atom                                Counter         #              
syslts__t_sectors_aperture_peer_op_atom_dot_alu                        Counter         #              
syslts__t_sectors_aperture_peer_op_atom_dot_alu_lookup_hit             Counter         #              
syslts__t_sectors_aperture_peer_op_atom_dot_alu_lookup_miss            Counter         #              
syslts__t_sectors_aperture_peer_op_atom_dot_cas                        Counter         #              
syslts__t_sectors_aperture_peer_op_atom_dot_cas_lookup_hit             Counter         #              
syslts__t_sectors_aperture_peer_op_atom_dot_cas_lookup_miss            Counter         #              
syslts__t_sectors_aperture_peer_op_atom_evict_first                    Counter         #              
syslts__t_sectors_aperture_peer_op_atom_evict_first_lookup_hit         Counter         #              
syslts__t_sectors_aperture_peer_op_atom_evict_first_lookup_miss        Counter         #              
syslts__t_sectors_aperture_peer_op_atom_evict_last                     Counter         #              
syslts__t_sectors_aperture_peer_op_atom_evict_last_lookup_hit          Counter         #              
syslts__t_sectors_aperture_peer_op_atom_evict_last_lookup_miss         Counter         #              
syslts__t_sectors_aperture_peer_op_atom_evict_normal                   Counter         #              
syslts__t_sectors_aperture_peer_op_atom_evict_normal_demote            Counter         #              
syslts__t_sectors_aperture_peer_op_atom_evict_normal_demote_lookup_hit Counter         #              
syslts__t_sectors_aperture_peer_op_atom_evict_normal_demote_lookup_miss Counter         #              
syslts__t_sectors_aperture_peer_op_atom_evict_normal_lookup_hit        Counter         #              
syslts__t_sectors_aperture_peer_op_atom_evict_normal_lookup_miss       Counter         #              
syslts__t_sectors_aperture_peer_op_atom_lookup_hit                     Counter         #              
syslts__t_sectors_aperture_peer_op_atom_lookup_miss                    Counter         #              
syslts__t_sectors_aperture_peer_op_membar                              Counter         #              
syslts__t_sectors_aperture_peer_op_membar_evict_first                  Counter         #              
syslts__t_sectors_aperture_peer_op_membar_evict_first_lookup_hit       Counter         #              
syslts__t_sectors_aperture_peer_op_membar_evict_first_lookup_miss      Counter         #              
syslts__t_sectors_aperture_peer_op_membar_evict_last                   Counter         #              
syslts__t_sectors_aperture_peer_op_membar_evict_last_lookup_hit        Counter         #              
syslts__t_sectors_aperture_peer_op_membar_evict_last_lookup_miss       Counter         #              
syslts__t_sectors_aperture_peer_op_membar_evict_normal                 Counter         #              
syslts__t_sectors_aperture_peer_op_membar_evict_normal_demote          Counter         #              
syslts__t_sectors_aperture_peer_op_membar_evict_normal_demote_lookup_hit Counter         #              
syslts__t_sectors_aperture_peer_op_membar_evict_normal_demote_lookup_miss Counter         #              
syslts__t_sectors_aperture_peer_op_membar_evict_normal_lookup_hit      Counter         #              
syslts__t_sectors_aperture_peer_op_membar_evict_normal_lookup_miss     Counter         #              
syslts__t_sectors_aperture_peer_op_membar_lookup_hit                   Counter         #              
syslts__t_sectors_aperture_peer_op_membar_lookup_miss                  Counter         #              
syslts__t_sectors_aperture_peer_op_read                                Counter         #              
syslts__t_sectors_aperture_peer_op_read_evict_first                    Counter         #              
syslts__t_sectors_aperture_peer_op_read_evict_first_lookup_hit         Counter         #              
syslts__t_sectors_aperture_peer_op_read_evict_first_lookup_miss        Counter         #              
syslts__t_sectors_aperture_peer_op_read_evict_last                     Counter         #              
syslts__t_sectors_aperture_peer_op_read_evict_last_lookup_hit          Counter         #              
syslts__t_sectors_aperture_peer_op_read_evict_last_lookup_miss         Counter         #              
syslts__t_sectors_aperture_peer_op_read_evict_normal                   Counter         #              
syslts__t_sectors_aperture_peer_op_read_evict_normal_demote            Counter         #              
syslts__t_sectors_aperture_peer_op_read_evict_normal_demote_lookup_hit Counter         #              
syslts__t_sectors_aperture_peer_op_read_evict_normal_demote_lookup_miss Counter         #              
syslts__t_sectors_aperture_peer_op_read_evict_normal_lookup_hit        Counter         #              
syslts__t_sectors_aperture_peer_op_read_evict_normal_lookup_miss       Counter         #              
syslts__t_sectors_aperture_peer_op_read_lookup_hit                     Counter         #              
syslts__t_sectors_aperture_peer_op_read_lookup_miss                    Counter         #              
syslts__t_sectors_aperture_peer_op_red                                 Counter         #              
syslts__t_sectors_aperture_peer_op_red_lookup_hit                      Counter         #              
syslts__t_sectors_aperture_peer_op_red_lookup_miss                     Counter         #              
syslts__t_sectors_aperture_peer_op_write                               Counter         #              
syslts__t_sectors_aperture_peer_op_write_evict_first                   Counter         #              
syslts__t_sectors_aperture_peer_op_write_evict_first_lookup_hit        Counter         #              
syslts__t_sectors_aperture_peer_op_write_evict_first_lookup_miss       Counter         #              
syslts__t_sectors_aperture_peer_op_write_evict_last                    Counter         #              
syslts__t_sectors_aperture_peer_op_write_evict_last_lookup_hit         Counter         #              
syslts__t_sectors_aperture_peer_op_write_evict_last_lookup_miss        Counter         #              
syslts__t_sectors_aperture_peer_op_write_evict_normal                  Counter         #              
syslts__t_sectors_aperture_peer_op_write_evict_normal_demote           Counter         #              
syslts__t_sectors_aperture_peer_op_write_evict_normal_demote_lookup_hit Counter         #              
syslts__t_sectors_aperture_peer_op_write_evict_normal_demote_lookup_miss Counter         #              
syslts__t_sectors_aperture_peer_op_write_evict_normal_lookup_hit       Counter         #              
syslts__t_sectors_aperture_peer_op_write_evict_normal_lookup_miss      Counter         #              
syslts__t_sectors_aperture_peer_op_write_lookup_hit                    Counter         #              
syslts__t_sectors_aperture_peer_op_write_lookup_miss                   Counter         #              
syslts__t_sectors_aperture_sysmem                                      Counter         #              
syslts__t_sectors_aperture_sysmem_evict_first                          Counter         #              
syslts__t_sectors_aperture_sysmem_evict_first_lookup_hit               Counter         #              
syslts__t_sectors_aperture_sysmem_evict_first_lookup_miss              Counter         #              
syslts__t_sectors_aperture_sysmem_evict_last                           Counter         #              
syslts__t_sectors_aperture_sysmem_evict_last_lookup_hit                Counter         #              
syslts__t_sectors_aperture_sysmem_evict_last_lookup_miss               Counter         #              
syslts__t_sectors_aperture_sysmem_evict_normal                         Counter         #              
syslts__t_sectors_aperture_sysmem_evict_normal_demote                  Counter         #              
syslts__t_sectors_aperture_sysmem_evict_normal_demote_lookup_hit       Counter         #              
syslts__t_sectors_aperture_sysmem_evict_normal_demote_lookup_miss      Counter         #              
syslts__t_sectors_aperture_sysmem_evict_normal_lookup_hit              Counter         #              
syslts__t_sectors_aperture_sysmem_evict_normal_lookup_miss             Counter         #              
syslts__t_sectors_aperture_sysmem_lookup_hit                           Counter         #              
syslts__t_sectors_aperture_sysmem_lookup_miss                          Counter         #              
syslts__t_sectors_aperture_sysmem_op_atom                              Counter         #              
syslts__t_sectors_aperture_sysmem_op_atom_dot_alu                      Counter         #              
syslts__t_sectors_aperture_sysmem_op_atom_dot_alu_lookup_hit           Counter         #              
syslts__t_sectors_aperture_sysmem_op_atom_dot_alu_lookup_miss          Counter         #              
syslts__t_sectors_aperture_sysmem_op_atom_dot_cas                      Counter         #              
syslts__t_sectors_aperture_sysmem_op_atom_dot_cas_lookup_hit           Counter         #              
syslts__t_sectors_aperture_sysmem_op_atom_dot_cas_lookup_miss          Counter         #              
syslts__t_sectors_aperture_sysmem_op_atom_evict_first                  Counter         #              
syslts__t_sectors_aperture_sysmem_op_atom_evict_first_lookup_hit       Counter         #              
syslts__t_sectors_aperture_sysmem_op_atom_evict_first_lookup_miss      Counter         #              
syslts__t_sectors_aperture_sysmem_op_atom_evict_last                   Counter         #              
syslts__t_sectors_aperture_sysmem_op_atom_evict_last_lookup_hit        Counter         #              
syslts__t_sectors_aperture_sysmem_op_atom_evict_last_lookup_miss       Counter         #              
syslts__t_sectors_aperture_sysmem_op_atom_evict_normal                 Counter         #              
syslts__t_sectors_aperture_sysmem_op_atom_evict_normal_demote          Counter         #              
syslts__t_sectors_aperture_sysmem_op_atom_evict_normal_demote_lookup_hit Counter         #              
syslts__t_sectors_aperture_sysmem_op_atom_evict_normal_demote_lookup_miss Counter         #              
syslts__t_sectors_aperture_sysmem_op_atom_evict_normal_lookup_hit      Counter         #              
syslts__t_sectors_aperture_sysmem_op_atom_evict_normal_lookup_miss     Counter         #              
